"intratherm_id","genus_species","genus","species","phylum","class","order","family","extractor","ref","original_compilation","population_id","acclim_temp","latitude","longitude","coordinates_source","genus_from_study","species_from_study","location_description","acclim_time","parameter_value","parameter_tmax_or_tmin","error_estimate","error_type","sample_size","metric_type","metric_description","ramping_rate","ramping_to_reach_st","duration_of_chronic_exposure","temp_before_pretreament_held_or_ff_for_field_fresh","timing_of_collection","elevation_of_collection","life_stage.x","notes.x","record_number","record","realm_general2","acclim_time_original","acclim_time_units","dispersal_type_walking_may_need_to_be_reworded_to_something_that_encaptures_slithering","age_maturity_days_female","age_maturity_days_female_reference","age_maturity_days_male","age_maturity_days_male_reference","age_maturity.days_unknown_sex","dispersal_distance_category","logic_source_for_dispersal_distance","logic_source_for_dispersal_distance2","maximum_body_size_svl_hbl_cm","source_for_maximum_body_size","average_body_size_female","average_body_size_female_reference","average_body_size_male","average_body_size_male_reference","average_body_size_unknown_sex","season_inactive","logic_source_for_season_inactive","migratory","source_logic_for_migration_info","season_when_away_10km","season_when_away_100km","logic_source_season_when_away","data_gatherer","Home.range.size_Km2","logic.source_for_Home.range.size","lifespan_days","lifespan_days_reference","Notes","is.nocturnal","is.nocturnal_source","seasonal","annual","interannual","total","proportion_seasonal","proportion_annual","proportion_interannual"
2253,"Pseudacris triseriata","Pseudacris","triseriata","Chordata","Amphibia","Anura","Hylidae","FL","Miller_&_Packard_1977","intratherm_team","Pseudacris triseriata_39.11_2121_-105.36",20,39.11,-105.36,"","Pseudacris","triseriata","Driveway Pond, Colorado, USA",24.5,38.2,"tmax",0.2,"SD",3,"critical","righting_ability","0.5",NA,NA,"5","Spring",2121,"Adult","Coordinates according to the centroid (Colorado)",NA,NA,"Terrestrial","3.5w","weeks",NA,"120","4-7 months+ from early-March/mid-May to end of summer (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","120","4-7 months+ from early-March/mid-May to end of summer (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","Y","0-1","(Kramer+ D. C. 1973. Movements of western chorus frogs (Pseudacris triseriata triseriata ) tagged with Co60  - J. Herpetol. 7: 231  -235.) and found to move 213m max from native pond (https://www.registrelep sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf) and ""do not disperse widely"" (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)",NA,"3.9","SVL - amphibio","2.56","25.6mm (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","2.47","24.7mm (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","Y","Winter","hibernates under refuge or in animal burrows (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","non-migratory","taxa",NA,NA,NA,"Micky/Nikki","0.000641-0.006024","641-6024m^2 (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","1825","Max 5 years https://animaldiversity.org/accounts/Pseudacris_triseriata/",NA,"N","AmphiBIO",13.049675781353,63.6066019192127,0.703996395669267,77.360274096235,0.168687041686531,0.822212726910547,0.00910023140292272
2254,"Pseudacris triseriata","Pseudacris","triseriata","Chordata","Amphibia","Anura","Hylidae","FL","Miller_&_Packard_1977","intratherm_team","Pseudacris triseriata_39.11_2121_-105.36",20,39.11,-105.36,"","Pseudacris","triseriata","Driveway Pond, Colorado, USA",24.5,38.2,"tmax",0.2,"SD",3,"critical","righting_ability","0.5",NA,NA,"5","Spring",2121,"Adult","Coordinates according to the centroid (Colorado)",NA,NA,"Terrestrial","3.5w","weeks",NA,"120","4-7 months+ from early-March/mid-May to end of summer (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","120","4-7 months+ from early-March/mid-May to end of summer (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","Y","0-1","(Kramer+ D. C. 1973. Movements of western chorus frogs (Pseudacris triseriata triseriata ) tagged with Co60  - J. Herpetol. 7: 231  -235.) and found to move 213m max from native pond (https://www.registrelep sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf) and ""do not disperse widely"" (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)",NA,"3.9","SVL - amphibio","2.56","25.6mm (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","2.47","24.7mm (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","Y","Winter","hibernates under refuge or in animal burrows (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","non-migratory","taxa",NA,NA,NA,"Micky/Nikki","0.000641-0.006024","641-6024m^2 (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","1825","Max 5 years https://animaldiversity.org/accounts/Pseudacris_triseriata/",NA,"N","AmphiBIO",13.049675781353,63.6066019192127,0.703996395669267,77.360274096235,0.168687041686531,0.822212726910547,0.00910023140292272
2255,"Pseudacris triseriata","Pseudacris","triseriata","Chordata","Amphibia","Anura","Hylidae","FL","Miller_&_Packard_1977","intratherm_team","Pseudacris triseriata_39.11_1530_-105.36",5,39.11,-105.36,"","Pseudacris","triseriata","Gravel Pits, Colorado, USA",0,37,"tmax",0.058,"SD",3,"critical","righting_ability","0.5",NA,NA,"5","Spring",1530,"Adult","Coordinates according to the centroid (Colorado)",NA,NA,"Terrestrial","0h","hours",NA,"120","4-7 months+ from early-March/mid-May to end of summer (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","120","4-7 months+ from early-March/mid-May to end of summer (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","Y","0-1","(Kramer+ D. C. 1973. Movements of western chorus frogs (Pseudacris triseriata triseriata ) tagged with Co60  - J. Herpetol. 7: 231  -235.) and found to move 213m max from native pond (https://www.registrelep sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf) and ""do not disperse widely"" (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)",NA,"3.9","SVL - amphibio","2.56","25.6mm (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","2.47","24.7mm (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","Y","Winter","hibernates under refuge or in animal burrows (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","non-migratory","taxa",NA,NA,NA,"Micky/Nikki","0.000641-0.006024","641-6024m^2 (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","1825","Max 5 years https://animaldiversity.org/accounts/Pseudacris_triseriata/",NA,"N","AmphiBIO",13.049675781353,63.6066019192127,0.703996395669267,77.360274096235,0.168687041686531,0.822212726910547,0.00910023140292272
2256,"Pseudacris triseriata","Pseudacris","triseriata","Chordata","Amphibia","Anura","Hylidae","FL","Miller_&_Packard_1977","intratherm_team","Pseudacris triseriata_39.11_1530_-105.36",5,39.11,-105.36,"","Pseudacris","triseriata","Gravel Pits, Colorado, USA",0,37,"tmax",0.058,"SD",3,"critical","righting_ability","0.5",NA,NA,"5","Spring",1530,"Adult","Coordinates according to the centroid (Colorado)",NA,NA,"Terrestrial","0h","hours",NA,"120","4-7 months+ from early-March/mid-May to end of summer (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","120","4-7 months+ from early-March/mid-May to end of summer (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","Y","0-1","(Kramer+ D. C. 1973. Movements of western chorus frogs (Pseudacris triseriata triseriata ) tagged with Co60  - J. Herpetol. 7: 231  -235.) and found to move 213m max from native pond (https://www.registrelep sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf) and ""do not disperse widely"" (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)",NA,"3.9","SVL - amphibio","2.56","25.6mm (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","2.47","24.7mm (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","Y","Winter","hibernates under refuge or in animal burrows (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","non-migratory","taxa",NA,NA,NA,"Micky/Nikki","0.000641-0.006024","641-6024m^2 (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","1825","Max 5 years https://animaldiversity.org/accounts/Pseudacris_triseriata/",NA,"N","AmphiBIO",13.049675781353,63.6066019192127,0.703996395669267,77.360274096235,0.168687041686531,0.822212726910547,0.00910023140292272
2257,"Pseudacris triseriata","Pseudacris","triseriata","Chordata","Amphibia","Anura","Hylidae","FL","Miller_&_Packard_1977","intratherm_team","Pseudacris triseriata_39.11_1530_-105.36",5,39.11,-105.36,"","Pseudacris","triseriata","Gravel Pits, Colorado, USA",24.5,37,"tmax",0.116,"SD",3,"critical","righting_ability","0.5",NA,NA,"5","Spring",1530,"Adult","Coordinates according to the centroid (Colorado)",NA,NA,"Terrestrial","3.5w","weeks",NA,"120","4-7 months+ from early-March/mid-May to end of summer (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","120","4-7 months+ from early-March/mid-May to end of summer (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","Y","0-1","(Kramer+ D. C. 1973. Movements of western chorus frogs (Pseudacris triseriata triseriata ) tagged with Co60  - J. Herpetol. 7: 231  -235.) and found to move 213m max from native pond (https://www.registrelep sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf) and ""do not disperse widely"" (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)",NA,"3.9","SVL - amphibio","2.56","25.6mm (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","2.47","24.7mm (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","Y","Winter","hibernates under refuge or in animal burrows (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","non-migratory","taxa",NA,NA,NA,"Micky/Nikki","0.000641-0.006024","641-6024m^2 (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","1825","Max 5 years https://animaldiversity.org/accounts/Pseudacris_triseriata/",NA,"N","AmphiBIO",13.049675781353,63.6066019192127,0.703996395669267,77.360274096235,0.168687041686531,0.822212726910547,0.00910023140292272
2258,"Pseudacris triseriata","Pseudacris","triseriata","Chordata","Amphibia","Anura","Hylidae","FL","Miller_&_Packard_1977","intratherm_team","Pseudacris triseriata_39.11_1530_-105.36",5,39.11,-105.36,"","Pseudacris","triseriata","Gravel Pits, Colorado, USA",24.5,37,"tmax",0.116,"SD",3,"critical","righting_ability","0.5",NA,NA,"5","Spring",1530,"Adult","Coordinates according to the centroid (Colorado)",NA,NA,"Terrestrial","3.5w","weeks",NA,"120","4-7 months+ from early-March/mid-May to end of summer (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","120","4-7 months+ from early-March/mid-May to end of summer (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","Y","0-1","(Kramer+ D. C. 1973. Movements of western chorus frogs (Pseudacris triseriata triseriata ) tagged with Co60  - J. Herpetol. 7: 231  -235.) and found to move 213m max from native pond (https://www.registrelep sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf) and ""do not disperse widely"" (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)",NA,"3.9","SVL - amphibio","2.56","25.6mm (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","2.47","24.7mm (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","Y","Winter","hibernates under refuge or in animal burrows (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","non-migratory","taxa",NA,NA,NA,"Micky/Nikki","0.000641-0.006024","641-6024m^2 (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","1825","Max 5 years https://animaldiversity.org/accounts/Pseudacris_triseriata/",NA,"N","AmphiBIO",13.049675781353,63.6066019192127,0.703996395669267,77.360274096235,0.168687041686531,0.822212726910547,0.00910023140292272
2259,"Pseudacris triseriata","Pseudacris","triseriata","Chordata","Amphibia","Anura","Hylidae","FL","Miller_&_Packard_1977","intratherm_team","Pseudacris triseriata_39.11_1530_-105.36",20,39.11,-105.36,"","Pseudacris","triseriata","Gravel Pits, Colorado, USA",0,38.6,"tmax",0.1,"SD",3,"critical","righting_ability","0.5",NA,NA,"5","Spring",1530,"Adult","Coordinates according to the centroid (Colorado)",NA,NA,"Terrestrial","0h","hours",NA,"120","4-7 months+ from early-March/mid-May to end of summer (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","120","4-7 months+ from early-March/mid-May to end of summer (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","Y","0-1","(Kramer+ D. C. 1973. Movements of western chorus frogs (Pseudacris triseriata triseriata ) tagged with Co60  - J. Herpetol. 7: 231  -235.) and found to move 213m max from native pond (https://www.registrelep sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf) and ""do not disperse widely"" (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)",NA,"3.9","SVL - amphibio","2.56","25.6mm (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","2.47","24.7mm (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","Y","Winter","hibernates under refuge or in animal burrows (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","non-migratory","taxa",NA,NA,NA,"Micky/Nikki","0.000641-0.006024","641-6024m^2 (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","1825","Max 5 years https://animaldiversity.org/accounts/Pseudacris_triseriata/",NA,"N","AmphiBIO",13.049675781353,63.6066019192127,0.703996395669267,77.360274096235,0.168687041686531,0.822212726910547,0.00910023140292272
2260,"Pseudacris triseriata","Pseudacris","triseriata","Chordata","Amphibia","Anura","Hylidae","FL","Miller_&_Packard_1977","intratherm_team","Pseudacris triseriata_39.11_1530_-105.36",20,39.11,-105.36,"","Pseudacris","triseriata","Gravel Pits, Colorado, USA",0,38.6,"tmax",0.1,"SD",3,"critical","righting_ability","0.5",NA,NA,"5","Spring",1530,"Adult","Coordinates according to the centroid (Colorado)",NA,NA,"Terrestrial","0h","hours",NA,"120","4-7 months+ from early-March/mid-May to end of summer (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","120","4-7 months+ from early-March/mid-May to end of summer (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","Y","0-1","(Kramer+ D. C. 1973. Movements of western chorus frogs (Pseudacris triseriata triseriata ) tagged with Co60  - J. Herpetol. 7: 231  -235.) and found to move 213m max from native pond (https://www.registrelep sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf) and ""do not disperse widely"" (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)",NA,"3.9","SVL - amphibio","2.56","25.6mm (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","2.47","24.7mm (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","Y","Winter","hibernates under refuge or in animal burrows (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","non-migratory","taxa",NA,NA,NA,"Micky/Nikki","0.000641-0.006024","641-6024m^2 (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","1825","Max 5 years https://animaldiversity.org/accounts/Pseudacris_triseriata/",NA,"N","AmphiBIO",13.049675781353,63.6066019192127,0.703996395669267,77.360274096235,0.168687041686531,0.822212726910547,0.00910023140292272
2261,"Pseudacris triseriata","Pseudacris","triseriata","Chordata","Amphibia","Anura","Hylidae","FL","Miller_&_Packard_1977","intratherm_team","Pseudacris triseriata_39.11_1530_-105.36",20,39.11,-105.36,"","Pseudacris","triseriata","Gravel Pits, Colorado, USA",24.5,38.6,"tmax",0,"SD",3,"critical","righting_ability","0.5",NA,NA,"5","Spring",1530,"Adult","Coordinates according to the centroid (Colorado)",NA,NA,"Terrestrial","3.5w","weeks",NA,"120","4-7 months+ from early-March/mid-May to end of summer (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","120","4-7 months+ from early-March/mid-May to end of summer (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","Y","0-1","(Kramer+ D. C. 1973. Movements of western chorus frogs (Pseudacris triseriata triseriata ) tagged with Co60  - J. Herpetol. 7: 231  -235.) and found to move 213m max from native pond (https://www.registrelep sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf) and ""do not disperse widely"" (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)",NA,"3.9","SVL - amphibio","2.56","25.6mm (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","2.47","24.7mm (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","Y","Winter","hibernates under refuge or in animal burrows (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","non-migratory","taxa",NA,NA,NA,"Micky/Nikki","0.000641-0.006024","641-6024m^2 (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","1825","Max 5 years https://animaldiversity.org/accounts/Pseudacris_triseriata/",NA,"N","AmphiBIO",13.049675781353,63.6066019192127,0.703996395669267,77.360274096235,0.168687041686531,0.822212726910547,0.00910023140292272
2262,"Pseudacris triseriata","Pseudacris","triseriata","Chordata","Amphibia","Anura","Hylidae","FL","Miller_&_Packard_1977","intratherm_team","Pseudacris triseriata_39.11_1530_-105.36",20,39.11,-105.36,"","Pseudacris","triseriata","Gravel Pits, Colorado, USA",24.5,38.6,"tmax",0,"SD",3,"critical","righting_ability","0.5",NA,NA,"5","Spring",1530,"Adult","Coordinates according to the centroid (Colorado)",NA,NA,"Terrestrial","3.5w","weeks",NA,"120","4-7 months+ from early-March/mid-May to end of summer (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","120","4-7 months+ from early-March/mid-May to end of summer (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","Y","0-1","(Kramer+ D. C. 1973. Movements of western chorus frogs (Pseudacris triseriata triseriata ) tagged with Co60  - J. Herpetol. 7: 231  -235.) and found to move 213m max from native pond (https://www.registrelep sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf) and ""do not disperse widely"" (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)",NA,"3.9","SVL - amphibio","2.56","25.6mm (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","2.47","24.7mm (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","Y","Winter","hibernates under refuge or in animal burrows (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","non-migratory","taxa",NA,NA,NA,"Micky/Nikki","0.000641-0.006024","641-6024m^2 (https://www.registrelep-sararegistry.gc.ca/virtual_sara/files/cosewic/sr_western_chorus_frog_0808_e.pdf)","1825","Max 5 years https://animaldiversity.org/accounts/Pseudacris_triseriata/",NA,"N","AmphiBIO",13.049675781353,63.6066019192127,0.703996395669267,77.360274096235,0.168687041686531,0.822212726910547,0.00910023140292272
